timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,id
1747532731390,0.082125265,0.64931429,0.8873921,2.1425131965,-0.44634581,-0.699079775,1
1747532731400,2.6587596,-0.64235866,0.19451363,-2.9960563,0.13156016,8.406002,2
1747532731410,3.090741,-0.58256465,0.29482117,-3.0397322,0.18429075,8.321313,3
1747532731420,3.3559092,-0.44589259,0.50239185,-2.7917918,0.0942758985,7.7900125,4
1747532731430,3.3312592,-0.419900495,0.61441413,-2.2599586,-0.0412789965,7.363907,5
1747532731440,3.288427,-0.43027294,0.64235866,-1.8738002,-0.11558119,7.170828,6
1747532731450,3.1829946,-0.47444725,0.6872652,-1.1094729,-0.258859255,7.342867849999999,7
1747532731460,3.1022117,-0.51349646,0.68994987,-0.8378305,-0.30519825,7.45259,8
1747532731470,3.20288525,-0.6234442250000001,0.538512305,-0.31851408,-0.38615838,7.7743,9
1747532731480,3.3973989,-0.6706692750000001,0.431859285,0.471379505,-0.6434196999999999,8.256066,10
1747532731490,3.478548,-0.6726217,0.4046469,0.8202536,-0.7824367,8.433699,11
1747532731500,3.65487945,-0.61697665,0.341802165,1.1161308,-0.93982955,8.372446,12
1747532731510,3.8823408,-0.493483735,0.246375795,1.412008,-1.0972224,8.311193,13
1747532731520,3.87745965,-0.2062283895,0.111656196,1.7369137,-1.1435613999999998,7.55245865,14
1747532731530,3.8214486,0.013179091,0.009518232,1.8365159,-1.113734,7.0989223,15
1747532731540,3.6510963,0.2677308,-0.17035197,1.685781,-0.9981528,6.526343,16
1747532731550,3.4507256,0.4886026,-0.35315084,1.2964269,-0.8149273,5.8893147,17
1747532731560,3.0429058,0.81454105,-0.61368198,-0.43995425,-0.268446645,4.3987432,18
1747532731570,2.73307515,0.97195795,-0.6517549,-2.0106867,0.200269715,3.2075112,19
1747532731580,2.5032952,0.9964857,-0.5200859999999999,-2.91669405,0.53982276,2.4828651,20
1747532731590,2.2672918,0.9687852,-0.3247181799999999,-3.63947595,0.9169264,1.8165422,21
1747532731600,2.0052963,0.922292325,-0.1071411369,-4.1404165,1.2934974,1.2351741,22
1747532731610,1.8663057,0.89715445,0.0012202862,-4.3340282,1.4753913,0.968858,23
1747532731620,1.1925857,0.77646812,0.456265015,-4.3651873000000005,2.0442425,0.055127435,24
1747532731630,0.96451422,0.757309645,0.574144675,-4.0887512,2.09803845,-0.154463345,25
1747532731640,0.76109252,0.7575536949999999,0.660785,-3.62802445,2.0128173,-0.284958235,26
1747532731650,0.5896423,0.77561392,0.721067125,-3.3390715,1.929194,-0.3323625,27
1747532731660,0.44137754,0.8230830499999999,0.720823075,-2.19950475,1.3771206,-0.2444782,28
1747532731670,0.36120473,0.870796225,0.6681067350000001,-1.37632165,0.8716526,-0.1099885585,29
1747532731680,0.365231665,0.8983747049999999,0.61111936,-0.9291769,0.53449642,-0.014114754,30
1747532731690,0.433079585,0.92534303,0.568653375,-0.560861735,0.27190875,0.0466053195,31
1747532731700,0.55803691,0.9527995,0.55632848,-0.242880292,0.1139833,0.0490021635,32
1747532731710,0.6291796,0.967443,0.55840296,-0.091080114,0.06338324,0.033023197,33
1747532731720,0.93107843,1.056768,0.5332651,0.48682585,0.05006743,-0.27483824,34
1747532731730,1.0726316,1.0858107,0.48225713,0.79415464,0.051132694,-0.5901565,35
