timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,id
1747533719110,-0.2734661399999999,0.2410065384999999,0.7626789350000001,0.101732755,-0.79735048,-1.0684602550000002,1
1747533719120,1.1431642000000002,-1.38966195,1.26092175,4.00353005,6.0080915,3.23760495,2
1747533719130,1.0995999,-1.4062578,1.2906966999999998,4.1002028,5.48797615,3.4104441,3
1747533719140,1.0731196,-1.4189488,1.2822767,4.160923,5.1782503,3.5270905,4
1747533719150,1.0765365,-1.5360963,1.2239472,4.244014,4.442153,3.888748,5
1747533719160,1.211012,-1.6786258,1.2456682,4.454936,3.4748926,4.476241,6
1747533719170,1.5368285,-1.7174308,1.121687,4.726578,2.543319,4.871987,7
1747533719180,2.4792556,-1.56672545,0.34241234,4.7369647,-0.15126756,4.1936798,8
1747533719190,2.5821257,-1.5163277,0.18279888,4.660532,-0.4079963,3.8589206,9
1747533719200,2.430078,-1.1902672,-0.25089085,3.9270973,-0.039947417,2.411226,10
1747533719210,2.1850445,-1.1580516,-0.27139166,3.4882085,0.37017938,1.850897,11
1747533719220,1.8555672,-1.16586145,-0.257114315,3.1664987,0.8410263,1.5057513,12
1747533719230,1.7818619,-1.1856301,-0.27139166,2.855974,1.1755193,1.2367721,13
1747533719240,1.4938744000000002,-1.3845368,-0.6127056900000001,2.5872611,1.37738695,0.8229168,14
1747533719250,1.351345,-1.4631232,-0.91619086,2.454902,1.5584819,0.6428871,15
1747533719260,1.2483528,-1.4721533,-1.2754432,2.2136195,1.5195998,0.57577544,16
1747533719270,1.2256554,-1.4911898,-1.6234688,1.9563582,1.2713932,0.5001417,17
1747533719280,1.3923466000000002,-1.6119981,-2.34160715,1.36407115,0.94994958,0.046072695,18
1747533719290,1.4853324,-1.6498269,-2.7019577,1.0162623,0.78776306,-0.25033715,19
1747533719300,1.45189665,-1.7204815999999998,-3.0274081500000003,0.074302205,0.325171985,-0.8809736799999999,20
1747533719310,1.3908823,-1.7249967,-3.098795,-0.20932446,0.16831179,-1.0572749,21
1747533719320,0.94877255,-1.6043103,-3.08561585,-1.01226755,-0.3683152,-1.1829762,22
1747533719330,0.7907455,-1.5392691,-3.0365603,-1.2447615,-0.58056915,-1.1275824,23
1747533719340,0.74315435,-1.4147999,-2.7588232,-1.8631475,-1.6303873,-0.5992113,24
1747533719350,0.95426387,-1.4357888,-2.676576,-2.0804615,-1.9462382,-0.5432849,25
1747533719360,1.1316935,-1.4055257,-2.6360621,-2.2871227,-2.1475732,-0.6423545,26
