timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,id
1747532562220,-0.16034561,0.25674823,0.97208,0.16405073,0.5725796,-0.012250541,1
1747532562230,0.36950266,-1.4682485,1.3615954,-6.048039,-1.1856394,-1.7129452,2
1747532562240,0.3443648,-1.3730661,1.5575734,-5.812083,-1.325189,-1.7704695,3
1747532562250,0.2689511,-1.0677505,2.0644803,-5.60915,-1.4311827,-1.8338528,4
1747532562260,0.205984325,-0.994777375,2.1297655,-5.461078199999999,-1.4418354,-1.89137705,5
1747532562270,0.107385196,-0.788549,2.3719923,-5.3380404,-1.407747,-2.072472,6
1747532562280,0.0873725,-0.6357691,2.6116564,-5.642706,-1.3390374,-2.3174827,7
1747532562290,-0.016595893,-0.4144092,2.8193493,-6.1092916,-1.186172,-2.5321336,8
1747532562300,-0.2806658,0.1564407,3.4604878,-6.6595006,-1.0247844,-2.6844664,9
1747532562310,-0.37121108,0.4002539,3.7496955,-7.311975,-0.69721556,-2.6754117,10
1747532562320,-0.3943965,0.47713193,4.013766,-7.1729584,-0.5795039,-2.6754117,11
1747532562330,-0.43503205,0.4723728,4.0810035,-7.0094402,-0.51638696,-2.6977823,12
1747532562340,-0.613926025,0.555718335,4.1503155,-6.7066385,-0.30519826,-2.69964645,13
1747532562350,-0.957436575,0.9574366,4.134085649999999,-6.5481806,0.10759171,-2.3318639,14
1747532562360,-1.18087095,1.3607412,4.159955650000001,-6.9279473,0.21944448,-1.65488835,15
1747532562370,-1.138527,1.5046129,4.304682,-7.512778,0.19707392,-0.36272255,16
1747532562380,-1.0257727,1.4904575,4.351541,-7.4009247,0.096939065,0.080960095,17
1747532562390,-1.01015297,1.50400275,4.3244505,-7.021691,-0.034088463,0.43089947,18
1747532562400,-0.699224,1.5160836,3.7379808,-6.514092,-0.034621093,0.6961503,19
1747532562410,-0.54253924,1.517548,3.4558508,-5.962285,0.0237021355,0.6926882,20
1747532562420,-0.4131889,1.5612342,3.1707919,-4.8597364,0.2247708,0.47617322,21
1747532562430,-0.31947094,1.564651,2.852541,-4.326039,0.38722363,0.18588865,22
1747532562440,-0.18963248,1.4767904,2.1357448,-3.2453282,0.62104917,-0.46392268,23
1747532562450,-0.13496366,1.4291992,1.7855228,-2.8884647,0.86233157,-0.7456851,24
1747532562460,-0.118855886,1.4167523,1.517548,-2.6312032,1.0317086,-0.9720538,25
1747532562470,-0.1666911,1.432128,1.3449996,-2.4405208,1.0572749,-1.045557,26
1747532562480,-0.21281794,1.4475036,1.1704986,-2.3062975,1.0040118,-0.9108011,27
1747532562490,-0.10152781,1.4438426,0.92229235,-2.092712,0.72970617,-0.45859635,28
1747532562500,-0.0034168016,1.5331676,1.0318741,-2.092712,0.72970617,-0.45859635,29
1747532562510,0.08932495,1.5890567,1.0731196,-1.4375744,0.18695392,-0.28655612,30
1747532562520,0.1867038,1.5853959,1.0042956,-0.69295454,-0.03888215,-0.36911413,31
1747532562530,0.24234885,1.534876,0.87982637,0.05219796,-0.087884314,-0.5683186,32
1747532562540,0.07516963,1.4431105,0.6379657,1.6250609,0.08841695,-0.97897804,33
1747532562550,-0.061746486,1.411139,0.5122762,2.237588,0.18482338,-1.005077,34
1747532562560,-0.18011424,1.389662,0.28554696,2.6290727,0.26684874,-0.8788432,35
1747532562570,-0.19915071,1.3647681,0.09615856,2.8144288,0.32863408,-0.6498113,36
1747532562580,-0.18304294,1.3008251,-0.02391761,2.8261466,0.29507825,-0.37710363,37
1747532562590,-0.17303659,1.206375,-0.0019524579,2.583799,0.20080236,0.19441076,38
1747532562600,-0.18548352,1.240543,0.1969542,2.530003,0.14061491,0.39894155,39
1747532562610,-0.2037878,1.2852055,0.38805103,2.57794,0.11771172,0.5858955,40
1747532562620,-0.208913,1.3264512,0.6321083,2.7324033,0.12410331,0.753142,41
1747532562630,-0.16547081,1.2947236,1.1360865,3.2927325,-0.049002163,0.96566224,42
1747532562640,-0.13032657,1.2525018,1.3952752,3.6533244,-0.105993815,0.91452956,43
1747532562650,-0.14765464,1.2454242,1.6049205,4.0394826,-0.03195793,0.7387609,44
1747532562660,-0.20183535,1.2505494,1.8592281,4.4416203,0.16192019,0.49002165,45
1747532562670,-0.32801294,1.227608,2.1518528,4.860269,0.41918156,0.25672874,46
1747532562680,-0.54790854,1.2012497,2.4967055,5.3694654,0.6844324,0.13422333,47
1747532562690,-1.0008788,1.3120518,3.3565192,6.060822,0.9044095,0.5970807,48
