id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1747638563280,0.14485602,0.98978335,0.24220926,0.17019732,0.053449135,-0.26877278
1,1747638563290,0.12281204966666667,0.9875068,0.24229056333333335,0.13198118783333335,0.0496822435,-0.20992782999999998
2,1747638563300,0.10076807933333334,0.98523025,0.24237186666666669,0.09376505566666668,0.045915352,-0.15108287999999997
3,1747638563310,0.078724109,0.9829536999999999,0.24245317,0.055548923500000014,0.0421484605,-0.09223793
4,1747638563320,0.05668013866666667,0.98067715,0.24253447333333333,0.017332791333333347,0.038381569,-0.03339297999999999
5,1747638563330,0.03463616833333334,0.9784006000000001,0.24261577666666667,-0.02088334083333332,0.034614677499999996,0.02545196999999999
6,1747638563340,0.012592198,0.97612405,0.24269708,-0.05909947299999999,0.030847786,0.08429692
7,1747638563350,0.023324531500000002,0.972465275,0.25515207,-0.0188980875,0.069331163,0.11697725
8,1747638563360,0.034056865,0.9688065,0.26760706,0.021303298,0.10781454,0.14965758
9,1747638563370,0.045155072500000004,0.9695382699999999,0.28358361,0.062115534,0.10292776000000001,0.157904015
10,1747638563380,0.05625328,0.97027004,0.29956016,0.10292777,0.09804098,0.16615045
11,1747638563390,0.064820856,0.9690504,0.27224147,0.35276428,-0.14629792,0.13744064
12,1747638563400,0.064820856,0.9690504,0.27224147,0.35276428,-0.14629792,0.13744064
13,1747638563410,0.05844853,0.9749045,0.25419167,0.4637094,-0.27213246,0.14110571
14,1747638563420,0.048325989,0.970742625,0.21501255,0.535064,-0.33627142,0.15271180499999998
15,1747638563430,0.038203448,0.96658075,0.17583343,0.6064186,-0.40041038,0.1643179
16,1747638563440,-0.013293459,0.9805145,0.12799528,0.64001524,-0.3943019,0.31947312
17,1747638563450,-0.012927584,0.9867343749999999,0.12311694499999999,0.64158052,-0.415070715,0.34940463499999996
18,1747638563460,-0.012561709,0.99295425,0.11823861,0.6431458,-0.43583953,0.37933615
19,1747638563470,0.021129282,0.9841733,0.09921311,0.60702944,-0.53724015,0.4538595
20,1747638563480,0.0643177785,0.97488922,0.033325118,0.52292342,-0.46393849,0.43919917500000005
21,1747638563490,0.107506275,0.96560514,-0.032562874,0.4388174,-0.39063683,0.42453885
22,1747638563500,0.14485602,0.9729531,-0.021098793,0.30977592,-0.30817243,0.3671192
23,1747638563510,0.142660765,0.97429465,0.0291785285,0.257777545,-0.39155308499999997,0.28679279
24,1747638563520,0.14046551,0.9756362,0.07945585,0.20577917,-0.47493374,0.20646638
25,1747638563530,0.113116354,0.99149084,0.09896919,0.31229568,-0.8951967,0.016492875
26,1747638563540,0.09433477200000001,0.99905222,0.088114898,0.408236865,-1.0705098499999999,-0.0235176175
27,1747638563550,0.07555319,1.0066136,0.077260606,0.50417805,-1.245823,-0.06352811
28,1747638563560,0.059912033,0.9912469,0.025031948,0.62382776,-1.3899829,-0.10628742
29,1747638563570,0.059912033,0.9912469,0.025031948,0.62382776,-1.3899829,-0.10628742
30,1747638563580,-0.011829958,0.9621903,0.0030489585,0.7154549,-1.5127633,-0.010384403
31,1747638563590,-0.0364807865,0.95097013,0.01672353725,0.7332076249999999,-1.539335125,0.01786728275
32,1747638563600,-0.061131615,0.93974996,0.030398116,0.7509603499999999,-1.56590695,0.0461189685
33,1747638563610,-0.12823918,0.92023665,0.100432694,1.0818105,-2.0277076,0.38055784
34,1747638563620,-0.13250772500000002,0.918285325,0.0898223145,1.22230535,-2.1853061,0.48318017
35,1747638563630,-0.13677627,0.916334,0.079211935,1.3628002,-2.3429046,0.5858025
36,1747638563640,-0.056009363,0.92926157,0.054058034,1.6618863,-2.619084,0.75561804
37,1747638563650,0.019772493499999995,0.9258467349999999,-0.004634415499999996,1.7995942,-2.6584836999999997,0.7195780700000001
38,1747638563660,0.09555435,0.9224319,-0.063326865,1.9373021,-2.6978834,0.6835381
39,1747638563670,0.09921311,0.88922876,-0.13970327,2.106736,-2.521272,0.49967307
40,1747638563680,0.07529403,0.89703405,-0.151304555,2.1478918,-2.5399411,0.48501272500000003
41,1747638563690,0.05137495,0.90483934,-0.16290584,2.1890476,-2.5586102,0.47035238
42,1747638563700,-0.006692464,0.935847275,-0.264664825,2.1304824,-2.5598319,0.5748073
43,1747638563710,-0.023652293999999997,0.9241392875,-0.3563088925,1.97689255,-2.4556442499999998,0.6743754
44,1747638563720,-0.040612124,0.9124313,-0.44795296,1.8233027,-2.3514566,0.7739435
45,1747638563730,0.008933448,0.87800854,-0.43450707,1.299883,-2.2482233,1.0152282
46,1747638563740,0.049560819000000006,0.87056912,-0.399611725,1.23414055,-2.2931206499999996,1.0384403500000001
47,1747638563750,0.09018819,0.8631297,-0.36471638,1.1683981,-2.338018,1.0616525
48,1747638563760,0.31007907,0.83065826,-0.231233,1.1391538,-2.405822,0.88511765
49,1747638563770,0.324836035,0.81895023,-0.238062665,1.16778725,-2.31327865,0.830141425
50,1747638563780,0.339593,0.8072422,-0.24489233,1.1964207,-2.2207353,0.7751652
51,1747638563790,0.30520073,0.83260953,-0.34495914,1.1547304,-1.6312675,0.7018635
52,1747638563800,0.30520073,0.83260953,-0.34495914,1.1547304,-1.6312675,0.7018635
53,1747638563810,0.2871204,0.85873914,-0.35471582,0.8387696,-1.2574291,0.93765056
54,1747638563820,0.30945402499999997,0.868495795,-0.33933383,0.778333925,-1.2131427000000001,1.03019393
55,1747638563830,0.33178765,0.87825245,-0.32395184,0.71789825,-1.1688563,1.1227373
