id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1747402656320,0.99,-0.11,0.4,-13.0,-17.33,0.55
1,1747402656330,,,,,,
2,1747402656340,0.99,-0.11,0.4,-13.0,-17.33,0.55
3,1747402656350,,,,,,
4,1747402656360,1.16,-0.09,0.38,5.37,-52.31,11.17
5,1747402656370,1.16,-0.09,0.38,5.37,-52.31,11.17
6,1747402656380,,,,,,
7,1747402656390,1.45,-0.02,0.43,1.53,-42.6,51.27
8,1747402656400,1.45,-0.02,0.43,1.53,-42.6,51.27
9,1747402656410,,,,,,
10,1747402656420,,,,,,
11,1747402656430,1.37,-0.17,0.27,-9.46,-49.87,89.23
12,1747402656440,,,,,,
13,1747402656450,,,,,,
14,1747402656460,1.37,-0.17,0.27,-9.46,-49.87,89.23
15,1747402656470,1.23,-0.2,0.28,7.51,32.71,85.88
16,1747402656480,,,,,,
17,1747402656490,1.23,-0.2,0.28,7.51,32.71,85.88
18,1747402656500,,,,,,
19,1747402656510,1.21,-0.24,0.35,-25.45,43.4,107.18
20,1747402656520,,,,,,
21,1747402656530,1.21,-0.24,0.35,-25.45,43.4,107.18
22,1747402656540,1.04,-0.26,0.27,-35.83,28.2,132.51
23,1747402656550,1.04,-0.26,0.27,-35.83,28.2,132.51
24,1747402656560,,,,,,
25,1747402656570,1.04,-0.26,0.27,-35.83,28.2,132.51
26,1747402656580,0.86,-0.33,0.26,-41.75,5.55,131.47
27,1747402656590,,,,,,
28,1747402656600,0.86,-0.33,0.26,-41.75,5.55,131.47
29,1747402656610,0.77,-0.43,0.25,-42.6,-7.69,135.38
30,1747402656620,0.77,-0.43,0.25,-42.6,-7.69,135.38
31,1747402656630,0.77,-0.43,0.25,-42.6,-7.69,135.38
32,1747402656640,0.77,-0.43,0.25,-42.6,-7.69,135.38
33,1747402656650,0.66,-0.45,0.22,-17.7,-11.96,127.87
34,1747402656660,0.66,-0.45,0.22,-17.7,-11.96,127.87
35,1747402656670,0.66,-0.45,0.22,-17.7,-11.96,127.87
36,1747402656680,,,,,,
37,1747402656690,0.67,-0.48,0.2,-36.13,-8.73,120.12
38,1747402656700,0.67,-0.48,0.2,-36.13,-8.73,120.12
39,1747402656710,0.67,-0.48,0.2,-36.13,-8.73,120.12
