timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,id
1747533395530,-0.73485635,0.09859913,0.63759957,-1.09242868,0.58616175,0.41199101,1
1747533395540,1.1790406,0.14204131,1.1050912,-3.2027175,-2.3718114,0.5502091,2
1747533395550,0.76511943,0.13374338,1.2976524,-1.6628778,-0.8431568,-0.1784318,3
1747533395560,0.46712556,0.0370967,1.3420708,-1.200286715,-0.42104576775,-0.27004455,4
1747533395570,0.23405088,-0.057841565,1.2173575,0.1438107,0.8655274,-0.43729106,5
1747533395580,0.16473863,-0.0894469825,1.1329137,0.53822485,1.24742465,-0.40107207,6
1747533395590,0.09640261,-0.22575295,0.592571,1.8988339,2.2972429,0.041012682,7
1747533395600,0.1466784,-0.3048275,0.34851375,1.9100192,2.1385183,0.35792887,8
1747533395610,0.14911897,-0.38731885,0.13691612,1.6761936,1.9936424,0.6508766,9
1747533395620,0.14374973,-0.4888467,-0.017084008,1.3374395,1.9361181,0.9406285,10
1747533395630,0.181944685,-0.58085625,-0.120564284,1.005077015,2.02054035,1.13930035,11
1747533395640,0.3487578,-0.7687803,-0.3521746,0.34940675,2.3196135,1.4168017,12
1747533395650,0.424049465,-0.79831125,-0.37413975,0.1568601949999999,2.3462450500000003,1.47911965,13
1747533395660,0.69385475,-0.8236932,-0.40123013,-0.47564057,2.0154803,1.6953684,14
1747533395670,0.8371163,-0.7365648,-0.33313814,-0.88470215,1.3720607,1.9062908,15
1747533395680,0.9222923,-0.5725583000000001,-0.20574026,-1.068992875,0.59734709,2.1603563,16
1747533395690,1.0074683,-0.4085518,-0.07834238,-1.2532836,-0.17736652,2.4144218,17
1747533395700,1.2001515,-0.3485137499999999,0.176331355,-1.0969561,-0.57950385,2.63679575,18
1747533395710,1.4221216,-0.36852646,0.38756293,-0.8364989,-0.75607145,2.66662325,19
1747533395720,1.49997585,-0.34924592,0.417703985,-0.4799016149999999,-0.792024125,2.5664884,20
1747533395730,1.5778301,-0.32996538,0.44784504,-0.28336033,-0.7621967,2.4825988,21
1747533395740,2.0826625,-0.204397945,0.3932982499999999,0.51292483,-0.228499225,1.7070862999999998,22
1747533395750,2.26241065,-0.16290822,0.36852644,0.7717841,-0.20133498,1.1664646,23
1747533395760,2.3970082,-0.118245745,0.346927375,0.841825235,-0.30493195,0.95953695,24
1747533395770,2.6755996,-0.08371163,0.30287504,0.99495703,-0.77604514,0.31372038,25
1747533395780,2.874018,-0.14545812,0.27920148,0.99921805,-0.8767126,0.04474111,26
1747533395790,3.0336316,-0.19500175,0.2767609,0.9890981,-1.0343717,-0.35313517,27
1747533395800,3.1022117,-0.22209209,0.28335047,0.964597,-1.2351742,-0.8431568,28
1747533395810,3.0768297,-0.23161033,0.27432033,0.9139969,-1.3779196,-1.371528,29
1747533395820,2.835457,-0.23185438,0.30458343,0.71958613,-1.3720607,-2.4319987,30
1747533395830,2.79823835,-0.231488295,0.32630454,0.674046065,-1.28710585,-2.7824707,31
1747533395840,2.702934,-0.2289256949999999,0.387562925,0.6205165500000001,-1.1166635,-3.42775465,32
1747533395850,2.56089265,-0.235637275,0.46956615,0.62211445,-0.960335925,-3.9758332,33
1747533395860,2.1433108,-0.26699865,0.6016011,0.6791061,-0.753142,-4.5801044,34
1747533395870,2.0791237,-0.28286234,0.58891016,0.72943985,-0.596015485,-4.7548077,35
1747533395880,2.0962077,-0.29787187,0.57865973,0.7906925499999999,-0.392549965,-4.994225999999999,36
1747533395890,2.1264708,-0.3256944,0.55803688,0.8032094000000001,-0.364320445,-5.1383030000000005,37
1747533395900,2.1289114500000004,-0.352906785,0.5347294300000001,0.810932575,-0.46658583,-5.302087500000001,38
1747533395910,2.037512,-0.377556575,0.49055506,0.830906275,-0.649545015,-5.4594805,39
1747533395920,1.8560555,-0.36291313,0.41074833,0.84422207,-1.0221212,-5.7151437,40
1747533395930,1.7871093,-0.350222155,0.397447215,0.8407599649999999,-1.0266486,-5.7572217,41
1747533395940,1.6531218,-0.3376532049999999,0.37523802,0.84661893,-1.0157297,-5.84404085,42
1747533395950,1.52316125,-0.3486357799999999,0.365109655,0.87618003,-0.8367652800000001,-5.9404473,43
1747533395960,1.3583006,-0.365597755,0.3513204199999999,0.93769905,-0.5842975699999999,-5.9827913,44
1747533395970,1.2582371,-0.353272855,0.3216674499999999,0.97631487,-0.39068574,-5.968143850000001,45
1747533395980,1.28679175,-0.310440815,0.300190405,0.9552759,-0.213319205,-5.97480205,46
1747533395990,1.36574435,-0.267608775,0.305437655,0.91745902,-0.099868545,-6.0384517,47
1747533396000,1.4479917,-0.246375795,0.309952715,0.90174637,-0.068975875,-6.15935925,48
1747533396010,1.3906382,-0.2672427,0.2757847,0.9547433,-0.28682246,-6.327671049999999,49
1747533396020,1.2517697,-0.2801777,0.22233616,1.031176,-0.71106404,-6.415555,50
1747533396030,1.1927078,-0.28042175,0.18877828,1.02371915,-0.74461987,-6.39717935,51
1747533396040,1.07836695,-0.26907309,0.13179091,0.98723385,-0.74142408,-6.36175935,52
1747533396050,0.97610698,-0.226973235,0.086518295,0.914795875,-0.62957128,-6.3383235,53
1747533396060,0.91911963,-0.17852788,0.0641870549999999,0.784567295,-0.38456045,-6.3476445,54
1747533396070,0.8605459,-0.117879644,0.06980037,0.62744075,-0.06551377,-6.356433,55
1747533396080,0.84419405,-0.115683132,0.0683360299999999,0.6122607250000001,-0.0250337175,-6.3452478,56
1747533396090,0.816859615,-0.1189779099999999,0.054302738,0.58269965,0.0351537275,-6.3002403000000005,57
1747533396100,0.8011179150000001,-0.1333772899999999,-0.0169619819999999,0.4873585,-0.001864212,-6.1958445,58
1747533396110,0.84785485,-0.117391534,-0.08419975,0.24501082,-0.10333065,-6.1332603,59
1747533396120,0.8100259750000001,-0.103480272,-0.083711635,0.15339808,-0.13475595,-6.158027649999999,60
1747533396130,0.69043793,-0.100307528,-0.062844741,-0.02130529,-0.207193935,-6.1681475,61
1747533396140,0.532898995,-0.106042873,-0.007321718,-0.159257035,-0.2809635,-6.081861,62
1747533396150,0.343632605,-0.097988985,0.058451708,-0.239418175,-0.29800773,-5.87040615,63
1747533396160,0.169131672,-0.12227268,0.1070191,-0.251402405,-0.260190845,-5.7026269,64
1747533396170,-0.03929322,-0.21916342,0.11665936,-0.21092236,-0.14221281,-5.6315207,65
1747533396180,-0.08273541,-0.242226825,0.101527815,-0.21092236,-0.14221281,-5.6315207,66
1747533396190,-0.1261776,-0.26529023,0.08639627,-0.22530343,-0.007989483,-5.541506,67
1747533396200,-0.16522676,-0.24967057,0.042954076,-0.29933932,0.20932446,-5.4520235,68
1747533396210,-0.18572757,-0.26187342,0.09567044,-0.459395275,0.3981425899999999,-5.53777725,69
1747533396220,-0.5891542,-0.4041588,0.23697957,-0.41225734,-0.09321064,-5.4408383,70
1747533396230,-0.701908625,-0.4147752999999999,0.233928855,-0.35499937,-0.23276028,-5.3031528,71
1747533396240,-0.930590225,-0.4528482499999999,0.22050571,-0.2364887,-0.52517536,-4.9923618,72
1747533396250,-1.5971106,-0.5891542,0.14692247,-0.007456851,-1.1408982,-3.8024614,73
1747533396260,-1.9209745,-0.5874458,0.107385196,0.019707393,-1.0402308,-3.1132355,74
1747533396270,-2.1376975,-0.56011134,0.09152147,0.0010652645,-0.8309063,-2.4074976,75
1747533396280,-2.17430605,-0.5608435199999999,0.1049446149999999,-0.01997370875,-0.7451525,-2.0762004000000003,76
1747533396290,-2.2182363,-0.5752429299999999,0.14899694,-0.052197961,-0.6205165500000001,-1.43704175,77
1747533396300,-2.2356864,-0.6007469299999999,0.210987485,0.019973705,-0.572047025,-0.495347965,78
1747533396310,-2.200664,-0.5703618,0.18621568,0.14168017,-0.48815745,0.38535941,79
1747533396320,-2.145019,-0.5051985,0.09176553,0.16911073,-0.3089267,0.8578041750000001,80
1747533396330,-2.09938035,-0.47090846,0.0384390185,0.0868190525,-0.088683269,1.30042155,81
1747533396340,-1.9673454,-0.401962295,-0.0554009965,-0.1075917124999999,0.137419116,1.72652735,82
1747533396350,-1.3759948,-0.24259292,-0.06028214,-0.7717841,0.5454154,2.5784726,83
1747533396360,-1.2649488,-0.20732664,-0.0280665835,-0.9400959,0.66525763,2.7505128,84
1747533396370,-1.0040516,-0.09469421,0.0605262,-1.0098706,0.7850999,2.8437235,85
1747533396380,-0.905208365,0.0057353424999999,0.1219066,-0.9824401,0.9440906,2.92574875,86
1747533396390,-0.798433265,0.1520476624999999,0.200371005,-0.91799165,1.1337076499999998,3.0634342,87
1747533396400,-0.7905014,0.19793043,0.21745501,-0.8809737,1.164334,3.1190944,88
1747533396410,-0.74425255,0.234539015,0.24112857,-0.7669904,1.128115,3.31510305,89
1747533396420,-0.5784157,0.2660224,0.2884757,-0.585096485,1.04049705,3.6139097,90
1747533396430,-0.33826336,0.27920148,0.29652956,-0.2396845,0.74461985,3.9526637,91
1747533396440,-0.28725538,0.29482114,0.29262465,-0.17603495,0.713727175,3.98142585,92
1747533396450,-0.20256751,0.329233225,0.269439205,-0.0647148155,0.69668295,4.0080575,93
1747533396460,-0.15192564,0.360594585,0.240518405,0.0165115995,0.71772193,3.9939428,94
1747533396470,-0.08700641,0.39317621,0.223312375,0.080427465,0.60373863,3.99420915,95
1747533396480,-0.022453267,0.4258799,0.216478785,0.1249022599999999,0.3669836,4.01844385,96
1747533396490,-0.011714748,0.44638071,0.213428065,0.15899073,0.1267664645,4.055728,97
1747533396500,-0.0420998759999999,0.44833316,0.194391595,0.2074602549999999,-0.0889495805,4.1284323,98
1747533396510,-0.08053889,0.41807005,0.13789235,0.29188246,-0.23542345,4.295679,99
1747533396520,0.15546446,0.41977844,0.08395569,0.27217507,0.053263225,4.4496098,100
1747533396530,0.227949465,0.43222538,0.06101431,0.211454995,0.1747033774999999,4.4104612,101
1747533396540,0.352540685,0.45663111,0.0336798995,0.0322242499999999,0.405599445,4.2725093,102
1747533396550,0.41050428,0.47737597,0.0412456765,-0.17204021,0.56112805,4.1023333,103
1747533396560,0.39939968,0.48286727,0.069312262,-0.308394065,0.59548282,3.9915458,104
1747533396570,0.45016357,0.47432525,0.127886005,-0.35739623,0.54674695,3.98888265,105
1747533396580,0.57255827,0.49482605,0.16266416,-0.3685815,0.45380265,4.048005,106
1747533396590,0.652243,0.539366515,0.134353515,-0.40586575,0.3768373,4.02137335,107
1747533396600,0.6611511,0.550959215,0.10311419,-0.4932174499999999,0.22690133,3.9638491,108
1747533396610,0.64370098,0.50507644,0.082247295,-0.5965480999999999,0.128896997,3.93668485,109
1747533396620,0.75950617,0.49543622,0.12910628,-0.9177253,0.54914385,3.8344195,110
1747533396630,0.8069753049999999,0.518499625,0.174012815,-0.958738,0.662594495,3.7332194,111
1747533396640,0.8771417699999999,0.5493728499999999,0.2540636,-1.00028335,0.838895735,3.5547875500000004,112
1747533396650,0.8856837,0.5474204,0.3443648,-0.89535475,0.8090684,3.4376085,113
1747533396660,0.8161274,0.49421594,0.36755022,-0.696150305,0.4173173735,3.58568025,114
1747533396670,0.85224795,0.4751795,0.32581642,-0.30999196,-0.28442562,3.8978026,115
1747533396680,0.87677571,0.466393415,0.3082443,-0.25033715,-0.343547795,3.9342879,116
1747533396690,0.981110185,0.452482135,0.2876214649999999,-0.165648625,-0.343281485,3.9614521,117
1747533396700,1.18367765,0.462732555,0.280421775,-0.14727281,-0.0814927425,3.8413435,118
1747533396710,1.372578,0.52252656,0.27212384,-0.162719145,0.2300971075,3.4554515,119
1747533396720,1.31070945,0.51154398,0.27224587,-0.1491370249999999,0.289219285,3.13960065,120
1747533396730,1.1823353,0.489944925,0.2766389,-0.09614012,0.1587244049999999,3.1276164,121
1747533396740,1.0917901,0.468589915,0.2945771,-0.0015978967,-0.15393071,3.277286,122
1747533396750,1.1075318,0.43942505,0.29335681,0.02609897915,-0.280963505,3.34226715,123
1747533396760,1.1917315,0.39708114,0.23722363,0.12942964,-0.70627034,3.5089812,124
1747533396770,1.2007617,0.36730617,0.17962612,0.12783173,-0.63010395,3.4349453,125
1747533396780,1.19893125,0.355225335,0.15729489,0.10333065,-0.4711132249999999,3.36943145,126
1747533396790,1.20832745,0.33838537,0.120198195,0.025566347,-0.066046405,3.2133702,127
1747533396800,1.29155095,0.31544399,0.069434287,-0.254598198,0.640490245,2.8977857,128
1747533396810,1.38319445,0.30494955,0.050885937,-0.61705441,1.13077825,2.57927155,129
1747533396820,1.4028411,0.31263736,0.06833603,-0.7526093,1.1606057,2.4857945,130
1747533396830,1.3581786,0.34241232,0.11031388,-0.9683254,1.0349044,2.390986,131
1747533396840,1.2572608500000002,0.400253865,0.201347225,-1.1185277,0.676176635,2.48765885,132
1747533396850,1.2100358,0.415629475,0.2441792749999999,-1.10547825,0.402137335,2.65384005,133
1747533396860,1.2366380499999998,0.398911565,0.23697959,-0.949150665,0.1275654145,2.84265815,134
1747533396870,1.2991167,0.34949,0.174745,-0.7526093,0.03834952,2.8533108,135
1747533396880,1.308757,0.3414361,0.16632502,-0.7438209,0.143011755,2.76782335,136
1747533396890,1.30704855,0.32252165,0.15412215,-0.7515441,0.331030935,2.5819347,137
1747533396900,1.219066,0.20793676,0.16815543,-0.9235843,0.3850931,2.3094933,138
1747533396910,1.232001,0.17840585,0.1952458,-1.0088054,0.24767399,2.3238745,139
1747533396920,1.22614365,0.16900965,0.203299685,-1.0452907,0.171241262,2.33213025,140
1747533396930,1.2132086,0.15277984,0.226973245,-1.107875,0.0391484675,2.3369239,141
1747533396940,1.19282975,0.136427995,0.26114126,-1.1355719,-0.029028456,2.3204123,142
1747533396950,1.1446284,0.07516963,0.345341,-1.0615361,0.051132694,2.2413163,143
1747533396960,1.1316935,0.05222825,0.38756293,-0.9901633,0.09267801,2.194445,144
1747533396970,1.11912455,0.034045985,0.41233474,-0.93929692,0.0780306249999999,2.1819281,145
1747533396980,1.0733638,-0.003782888,0.4505296749999999,-0.82824312,0.0231695044999999,2.18006375,146
1747533396990,1.00283125,-0.041855818,0.466027285,-0.7052051,-0.0452737405,2.2229406000000003,147
1747533397000,0.9884319,-0.11226633,0.4527261849999999,-0.5336975,-0.108124346,2.336125,148
1747533397010,1.04493115,-0.18560553,0.41880225,-0.48629323,-0.29987195,2.433064,149
1747533397020,1.121443,-0.2255089,0.35437113,-0.514789065,-0.357129915,2.40749765,150
1747533397030,1.121443,-0.2255089,0.35437113,-0.5432849,-0.41438788,2.3819313,151
1747533397040,1.1064335,-0.25211113,0.30531562,-0.66898607,-0.421578405,2.2783344,152
1747533397050,1.0988677,-0.268951075,0.31385762,-0.78430097,-0.33955304,2.18965115,153
1747533397060,1.07568235,-0.297139705,0.35010013,-0.8551410349999999,-0.29134982,2.11321845,154
1747533397070,1.04163635,-0.32898918,0.3870748,-0.843689435,-0.32224249,2.1025658,155
1747533397080,1.0230879,-0.348757805,0.413555,-0.8034757,-0.38988679,2.1217405,156
1747533397090,1.00966475,-0.36035054,0.41501935,-0.7478156499999999,-0.4577974,2.1536985,157
1747533397100,1.027603,-0.37328557,0.3870748,-0.7089335,-0.406931025,2.1766017,158
1747533397110,1.08190575,-0.3731635399999999,0.3623029749999999,-0.71212928,-0.276436125,2.1486384000000003,159
1747533397120,1.14169975,-0.3580319899999999,0.366696,-0.73423353,-0.18029601,2.0676782,160
1747533397130,1.1986871,-0.32337585,0.397935335,-0.71292825,-0.09214538,1.9089538,161
1747533397140,1.2354177,-0.26870704,0.43661842,-0.6109292,-0.06924219,1.7283915,162
1747533397150,1.258115,-0.24820623,0.43491003,-0.5619270249999999,-0.1014664399999999,1.7065536,163
1747533397160,1.27153815,-0.24125059,0.42673409,-0.444481595,-0.1893507549999999,1.66900305,164
1747533397170,1.30509605,-0.23002395,0.409528045,-0.32623723,-0.30599721,1.63917565,165
1747533397180,1.372822,-0.1786499,0.30800024,-0.14966966,-0.37124467,1.490305,166
1747533397190,1.39734975,-0.159003295,0.29177043,-0.148870715,-0.323840395,1.42479125,167
1747533397200,1.4528728,-0.12410311,0.26919514,-0.18695392,-0.19760656,1.1952267,168
1747533397210,1.5702643,-0.07614586,0.27432033,-0.214384475,-0.181893905,1.02238755,169
1747533397220,1.7030314,0.012690976,0.36681804,-0.2876214,-0.16618125,0.8495484,170
1747533397230,1.7030314,0.012690976,0.36681804,-0.2876214,-0.16618125,0.8495484,171
1747533397240,1.7686828499999998,0.087250465,0.436984495,-0.21438447,-0.34541199,0.420513135,172
1747533397250,1.8072438,0.12398108,0.5010495,-0.027696876,-0.33981937,0.04580637,173
1747533397260,1.80541345,0.11543908,0.51068975,0.061785342,-0.292148785,-0.10093381,174
1747533397270,1.7584325,0.01854835,0.53009236,0.5422196,-0.101200126,-0.783502,175
1747533397280,1.7393959,-0.028798755,0.49641246,0.61305968,-0.109189608,-0.8966863,176
1747533397290,1.7145022,-0.06296677,0.47176263,0.79202414,-0.22050974,-1.2074772,177
1747533397300,1.6691074,-0.09469421,0.45931572,0.88470215,-0.35739622,-1.3693974,178
1747533397310,1.6417731,-0.1066530099999999,0.45199402,0.88470215,-0.35739622,-1.3693974,179
1747533397320,1.56611545,-0.1383804549999999,0.40867387,1.0596718,-0.5384911800000001,-1.5813850500000002,180
1747533397330,1.5225512,-0.168033415,0.3465612999999999,1.1518172,-0.550741725,-1.74090845,181
1747533397340,1.5426859,-0.19463565,0.29994637,1.1448930000000002,-0.469248995,-1.8905781,182
1747533397350,1.5958903,-0.25259924,0.2438132,1.0610034,-0.34780884,-2.1715417,183
1747533397360,1.6176114,-0.28359452,0.22258021,0.9651296,-0.2593919,-2.3845944,184
1747533397370,1.6117541,-0.32044718,0.23307467,0.73822826,0.051132694,-2.834136,185
1747533397380,1.6098017,-0.32288775,0.24918245,0.62584287,0.21784659,-3.0589068,186
1747533397390,1.60431035,-0.3274028,0.2576024249999999,0.578172285,0.274838235,-3.16223755,187
1747533397400,1.5739251,-0.35510328,0.28408262,0.4676511,0.39521313,-3.43388,188
1747533397410,1.5805148,-0.33240595,0.31727442,0.4511395,0.36218992,-3.5345476,189
1747533397420,1.5795386,-0.3192269,0.3265486,0.43089947,0.0314253,-3.522297,190
1747533397430,1.5641629,-0.31190515,0.32606047,0.41545314,-0.1272991,-3.4706316,191
1747533397440,1.5573293,-0.28359452,0.328257,0.39574575,-0.22210763,-3.43388,192
1747533397450,1.5668476,-0.25406358,0.3338703,0.38136467,-0.22956449,-3.4722295,193
1747533397460,1.5458585,-0.24845028,0.33509058,0.37444046,-0.0015978967,-3.7140446,194
1747533397470,1.55196,-0.2362474,0.32288775,0.36911413,0.1470065,-3.8706384,195
1747533397480,1.5414655,-0.20574026,0.3121492,0.363255175,0.18375812,-3.91777635,196
1747533397490,1.53499805,-0.19134088,0.31019675,0.355265695,0.2282329049999999,-3.99900265,197
1747533397500,1.5046129,-0.127886,0.3338703,0.40426785,0.120907515,-4.171043,198
1747533397510,1.4555575,-0.12861817,0.34265637,0.47830373,0.053795855,-4.1966095,199
1747533397520,1.4190709,-0.126177595,0.334846535,0.516120615,0.0279631919999999,-4.18435875,200
1747533397530,1.3825843,-0.12373702,0.3270367,0.5539375,0.002130529,-4.172108,201
1747533397540,1.3082688999999998,-0.0618685125,0.2999463599999999,0.5997439,-0.154197027,-4.081560850000001,202
1747533397550,1.2808125,0.011714748,0.27920148,0.6295713,-0.3009372,-3.99847,203
1747533397560,1.3210819,0.040269446,0.28554696,0.7488809,-0.09853696,-4.0671797,204
1747533397570,1.3210819,0.041733786,0.27456442,0.7811051499999999,-0.0231695,-4.1135187,205
1747533397580,1.32083785,0.047957248,0.2633377799999999,0.839961025,0.09800433,-4.2112567,206
1747533397590,1.31144165,0.06467517,0.24247087,0.887365325,0.14647386,-4.3042011,207
1747533397600,1.2537221,0.111046046,0.19915071,0.9659286,0.1025317015,-4.39581395,208
1747533397610,1.2036903,0.09054524,0.19158493,1.0998856,-0.077231675,-4.4613276,209
1747533397620,1.1741594,0.0707766,0.17132819,1.1334414,-0.1683117875,-4.4352286,210
1747533397630,1.1902672,0.07468152,0.13484163,1.17711725,-0.338221475,-4.3593285,211
1747533397640,1.2317569,0.10396838,0.028066583,1.1393003,-0.48043427,-4.3020706,212
1747533397650,1.2600676,0.13789235,-0.004881145,1.045557,-0.4644553,-4.3425508,213
1747533397660,1.3757507,0.19744232,-0.03904916,0.7909589,-0.14274544,-4.5470815,214
1747533397670,1.3415827,0.20012695,-0.0156196635,0.6668556,-0.13102753,-4.7217846,215
1747533397680,1.2863037,0.187069885,0.00500317375,0.6285060499999999,-0.186953915,-4.8038101,216
1747533397690,1.0823939,0.14643435,0.05344854,0.5603291,-0.36645097,-4.9811764,217
1747533397700,0.954996,0.15448824,0.058573738,0.56459016,-0.18429075,-5.1734567,218
1747533397710,0.92180425,0.14594623,0.051007964,0.5219796,-0.11717909,-5.294897,219
1747533397720,0.87226063,0.136428,0.057841565,0.45912898,-0.07882957,-5.376922,220
1747533397730,0.7844,0.13154685,0.0741934,0.40266997,-0.0958738,-5.4243264,221
1747533397740,0.66749656,0.11836776,0.10592084,0.3717773,-0.1784318,-5.4392405,222
1747533397750,0.32850105,0.13252309,0.15936938,0.38029942,-0.47351006,-5.1766524,223
