id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1,1747533222180,-0.20744865,0.38927132,0.85224795,-0.054328486,-0.050600063,-0.0063915867
2,1747533222190,-0.386586695,0.567799165,0.3686485,0.75420725,0.37896782,-0.16511597
3,1747533222200,0.083589605,0.371577135,-0.889222575,1.6889768,-0.5235775,0.553404895
4,1747533222210,0.066993715,0.3250842499999999,-0.898618775,1.5747272,-0.47377637,0.532898545
5,1747533222220,0.0673598,0.256016065,-0.8590815,1.5195998,-0.3920173,0.53316486
6,1747533222230,0.07150877,0.22306833,-0.8175918,1.4732608,0.36485308,0.6593987
7,1747533222240,0.0993313,0.18645974,-0.7602383,1.5584819,0.7036072,0.73982614
8,1747533222250,0.132157005,0.18975451,-0.68885155,1.803759,0.72597775,0.77631147
9,1747533222260,0.16229808,0.1575389549999999,-0.68030955,1.93718335,0.44581318,0.7289072
10,1747533222270,0.19219509,0.098111015,-0.72631435,2.1257352,-0.087351695,0.59148808
11,1747533222280,0.19890666,0.0707766,-0.7648754,2.2525017,-0.42983422,0.48842376
12,1747533222290,0.1465563799999999,0.061380393,-0.95316555,2.3987093,-0.4801679599999999,0.428502615
13,1747533222300,0.13374338,0.05735345,-1.0143019,2.4266725,-0.43995422,0.4282363
14,1747533222310,0.1178796525,0.0574754849999999,-1.2307807,2.3507724000000003,-0.1507349174999999,0.48709215
15,1747533222320,0.131180775,0.07016646,-1.2329772,2.1513016,0.0010652635,0.536893275
16,1747533222330,0.152169695,0.07773223,-1.22187255,1.93931395,0.012250541,0.5520733
17,1747533222340,0.153145925,0.085420035,-1.1911213,1.82266755,-0.06711166,0.52810484
18,1747533222350,0.158515185,0.0733392035,-1.14926555,1.73238635,-0.13129384,0.501206915
19,1747533222360,0.16571487,0.057109397,-1.1248599,1.6980315,-0.15233281,0.4878911
20,1747533222370,0.2347830649999999,-0.102748105,-1.0594525,1.96834245,-0.077764308,0.385093095
21,1747533222380,0.21428227,-0.10665302,-1.0760484,2.07407,-0.06338324,0.35739622
22,1747533222390,0.132767135,-0.088104665,-1.21113405,2.2322617,-0.1784318,0.32277513
23,1747533222400,0.10348027,-0.07809832,-1.31912945,2.1792648000000003,-0.624244985,0.301203515
24,1747533222410,0.09542638,-0.0226973254999999,-1.43859545,1.92360135,-0.7616641,0.290284555
25,1747533222420,0.09640261,0.026846299,-1.5046129,1.7257284,-0.7813715,0.28495824
26,1747533222430,0.07468152,0.07980672,-1.564407,1.4290522,-0.51026165,0.3121225
27,1747533222440,0.0615024265,0.0932298699999999,-1.5568412,1.262072,-0.33502566,0.346477275
28,1747533222450,0.1166593625,0.0313613545,-1.3581786,0.73663037,0.308660375,0.46871637
29,1747533222460,0.19219508,-0.059916053,-1.1432862,0.785898835,0.43303,0.43809001
30,1747533222470,0.231000185,-0.13118077,-0.99111652,1.063400215,0.262854007,0.339819355
31,1747533222480,0.23161033,-0.15082738,-0.97281224,1.2250541,0.091080114,0.28549087
32,1747533222490,0.19744232,-0.136428,-1.0296775,1.4626081,-0.21411815,0.1965413
33,1747533222500,0.1090935849999999,-0.0568653369999999,-1.2753212,1.54756295,-0.5379585499999999,0.13954965
34,1747533222510,0.056377222,0.0008542015,-1.42602655,1.2945626,-0.5025385,0.1446096499999999
35,1747533222520,0.018426322515,0.0286767285,-1.4255384,0.9358348,-0.264451895,0.18935075
36,1747533222530,-0.00097622897,0.03929322,-1.4008886,0.8048073,-0.13209279,0.22210763
37,1747533222540,-0.0352662715,0.0367306144999999,-1.2133305499999998,0.5928197,0.10546118,0.31318775
38,1747533222550,-0.03099527,0.029530926,-1.1373067,0.45167214,0.22849922,0.39254996
39,1747533222560,0.0911553825,-0.059671998,-0.7527945650000001,0.53502907,0.14141386,0.403202595
40,1747533222570,0.142651455,-0.1153170525,-0.669327015,0.74888092,0.112918035,0.352336215
41,1747533222580,0.1637624,-0.13691612,-0.6440671,0.8772453,0.10759171,0.3222425
42,1747533222590,0.18255483,-0.14472595,-0.6648119,1.1547467,0.12676647,0.25033715
43,1747533222600,0.143261602,-0.148264775,-0.93278678,1.4152038999999998,0.050333746,0.106260133
44,1747533222610,0.053448537,-0.127519905,-1.155367,1.397627,-0.038349519,0.039148468
45,1747533222620,-0.008053889,-0.117025447,-1.2501832,1.3374395,-0.06764429,0.03888215
46,1747533222630,-0.025870068,-0.117391534,-1.2849613,1.24582675,-0.093476955,0.061252705
47,1747533222640,0.006345488,-0.17425688,-1.2949678,0.9443569,-0.11451593,0.13209279
48,1747533222650,0.05332651,-0.20207939,-1.25506435,0.8562063,0.032490564,0.17470337
49,1747533222660,0.0645531425,-0.194757685,-1.2448139500000002,0.82504732,0.13342437,0.2098571
50,1747533222670,0.065163285,-0.19646609,-1.2498171,0.80747044,0.15339808,0.22104238
51,1747533222680,0.06955632,-0.18523945,-1.2385906,0.7584683,0.14594123,0.23489082
52,1747533222690,0.0890808979999999,-0.166325015,-1.34060645,0.70467245,0.366983615,0.2727077
53,1747533222700,0.131424828,-0.160955755,-1.5980868,0.64049027,0.858869485,0.34967306
54,1747533222710,0.1632743,-0.16010156,-1.7747843,0.59388494,1.1749867,0.39840892
55,1747533222720,0.2186753,-0.174500935,-1.7140141,-0.0348874125,1.794438,0.45753109
56,1747533222730,0.23893206,-0.18426323,-1.6612977,-0.15073492,1.6186694,0.41438788
57,1747533222740,0.2706595,-0.20940112,-1.5290186,-0.289219305,0.5605954049999999,0.1789644325
58,1747533222750,0.29433302,-0.2707815249999999,-1.3565922,-0.13422333,-0.37976677,-0.0298274024999999
59,1747533222760,0.30128866,-0.2928686849999999,-1.3614733499999998,0.06924219,-1.058340275,-0.200536035
60,1747533222770,0.28664523,-0.2634597899999999,-1.4555574,0.11717909,-1.1851068,-0.2444782
61,1747533222780,0.237467695,-0.20110318,-1.6261535,-0.022636875,-1.075917075,-0.287887715
62,1747533222790,0.203299685,-0.1641285,-1.79540715,-0.28336035,-0.69668296,-0.25300031
63,1747533222800,0.206716485,-0.1692537,-1.8776544,-0.5336974999999999,-0.31664987,-0.2029328799999999
64,1747533222810,0.213428065,-0.175111075,-1.90938195,-0.801877825,0.02370213,-0.160322305
65,1747533222820,0.24027436,-0.195367835,-1.9030364,-1.054878125,0.264185575,-0.144609655
66,1747533222830,0.2613853,-0.21281794,-1.8943723,-1.1733888,0.35420042,-0.14647387
67,1747533222840,0.246985945,-0.20879098,-1.82017895,-1.5190671,0.325970925,-0.191747605
68,1747533222850,0.2272172949999999,-0.179992215,-1.7541615,-1.76301265,0.1121190795,-0.214118155
69,1747533222860,0.25003665,-0.17962613,-1.6974181499999998,-1.95342865,-0.1049285505,-0.25539715
70,1747533222870,0.272733965,-0.18182265,-1.5818571,-2.11641415,-0.254331895,-0.305464585
71,1747533222880,0.2806658,-0.18426323,-1.4994878,-2.1763353,-0.29667616,-0.3254383
72,1747533222890,0.2569922799999999,-0.167545305,-1.4123593,-2.2684808,-0.16937704,-0.40053943
73,1747533222900,0.23124424,-0.15839316,-1.3611073,-2.29484595,0.0023968465,-0.42717105
74,1747533222910,0.22685121,-0.16705719,-1.3179091,-2.30523225,0.05486112,-0.447411075
75,1747533222920,0.2323425,-0.17401282,-1.2983845,-2.3113575,0.05832323,-0.4884237649999999
76,1747533222930,0.20232345,-0.1432616,-1.2825208,-2.314287,0.05219796,-0.51292485
77,1747533222940,0.18792409,-0.14911897,-1.2822767,-2.4048345,0.025033714,-0.5949502
78,1747533222950,0.15229172,-0.13325526,-1.2874019,-2.459163,0.027164243,-0.6103965
79,1747533222960,0.127885995,-0.1291062875,-1.2565288,-2.5960494,-0.0402137335,-0.627440785
80,1747533222970,0.1260555625,-0.148142755,-1.20271415,-2.6708842500000003,-0.1342233175,-0.656735535
