timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,id
1747532943260,0.07175283,0.3577879,0.85273606,0.27696875,-0.26365295,0.32277513,1
1747532943270,0.117391534,0.28115395,1.1346222,-0.3834952,0.283893,-0.74728304,2
1747532943280,0.09005712,0.30238694,1.1390152,-0.22583607,0.2695119,-0.6743124,3
1747532943290,0.08956901,0.3277689,1.120955,-0.051665325,0.31372038,-0.58962387,4
1747532943300,0.099087246,0.32459614,1.0963051,0.13315806,0.41065946,-0.52411014,5
1747532943310,0.107873306,0.2933568,1.0689708,0.3089267,0.5187838,-0.49854377,6
1747532943320,0.16522676,0.2608972,0.9789136,0.5384912,0.7174556,-0.5811018,7
1747532943330,0.1849953899999999,0.2685849999999999,0.9459659,0.5323659249999999,0.7387608999999999,-0.6093313,8
1747532943340,0.21379415,0.2829843749999999,0.8831211800000001,0.484695325,0.7558051299999999,-0.6609966,9
1747532943350,0.238199875,0.2979939,0.83748248,0.381364665,0.73796195,-0.70227558,10
1747532943360,0.307024,0.33045352,0.7941623,0.066046394,0.6114618,-0.7813715,11
1747532943370,0.2831064,0.30970863,0.81149036,-0.0127831735,0.5699165,-0.8133294,12
1747532943380,0.25552794,0.30409533,0.835408,-0.061252706,0.5837649,-0.84635264,13
1747532943390,0.26919514,0.3338703,0.8754333,-0.020506344,0.773382,-0.90973585,14
1747532943400,0.2928687,0.37145513,0.94206095,0.024501082,0.8655274,-0.9331717,15
1747532943410,0.37023485,0.4075756,1.1346222,0.19547603,1.045557,-0.92038846,16
1747532943420,0.41294485,0.4053791,1.206375,0.79255676,1.4002901,-0.79415464,17
1747532943430,0.43613032,0.40147418,1.2412751,1.1456919,1.5425029,-0.7052051,18
1747532943440,0.49006698,0.4041588,1.2671453,1.4711303,1.6825852,-0.62104917,19
1747532943450,0.5806122,0.41172457,1.2720264,1.7326527,1.7779263,-0.545948,20
1747532943460,0.74461865,0.39927766,1.2146729,2.016013,1.6490294,-0.42397526,21
1747532943470,0.7643873,0.40049794,1.1199788,1.9845877,1.427987,-0.34940675,22
1747532943480,0.76292295,0.41074833,1.04700563,1.84903275,1.2689963,-0.2956108899999999,23
1747532943490,0.7475473,0.44906533,0.8576172,1.325189,0.8580705,-0.16138756,24
1747532943500,0.69898,0.47054234,0.7636551,0.8213189,0.62371236,-0.09960223,25
1747532943510,0.5791479,0.5037342,0.7592621,-0.31638354,0.2892193,-0.03195793,26
1747532943520,0.51544887,0.5418071,0.8576172,-0.8186557,0.14274544,-0.011185277,27
1747532943530,0.4419877,0.579636,0.9781815,-1.2010857,-0.017044231,0.03888215,28
1747532943540,0.36852646,0.61111933,1.1116807,-1.4391723,-0.20399815,0.13688648,29
1747532943550,0.302631,0.6540734,1.3596429,-1.5361114,-0.3882889,0.28549087,30
