timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,id
1747533599780,1.145726725,0.318982835,0.9536537,0.469248988,-0.309725625,0.720385085,1
1747533599790,-2.52526025,-1.34170475,-0.673842085,0.958738,-0.84581995,1.9600866,2
1747533599800,-2.515498,-1.3833165,-0.7080101,1.3326459,-0.86659265,2.438923,3
1747533599810,-2.438376,-1.4365209,-0.7912336,1.375789,-0.92464954,2.7244139,4
1747533599820,-2.2668037,-1.458242,-0.93254274,1.2010857,-0.86020106,2.9550436,5
1747533599830,-2.0095675,-1.4692247,-1.1246158,0.6823019,-0.63010395,3.0764837,6
1747533599840,-1.846049,-1.4950947,-1.2605556,-0.4101268,-0.10759171,3.1451933,7
1747533599850,-1.8309175,-1.5939379,-1.0692148,-2.453304,0.9443569,3.3577135,8
1747533599860,-1.990287,-1.6693515,-0.76926845,-3.401922,1.5563514,3.6187034,9
1747533599870,-2.0818083,-1.8131012,-0.3648656,-4.0815606,2.1321268,4.043744,10
1747533599880,-2.0522774000000004,-1.9751554,0.174622963,-4.4544034,2.6738138,4.60141,11
1747533599890,-1.9824771,-2.028848,0.31947094,-4.603008,3.1217575,5.2272525,12
1747533599900,-1.3203497,-2.1735737,0.43320164,-4.9899649,3.9705069,6.6770775,13
1747533599910,-0.8427297,-2.2558212,0.42270714,-5.1255198,4.1353564,6.941263,14
1747533599920,-0.22502078,-2.3724804,0.43027294,-5.611813,4.392618,7.454188,15
1747533599930,1.018572965,-2.4314204,0.75169635,-6.0038307500000005,3.34785985,7.6991987,16
1747533599940,1.37538465,-2.43678955,0.9902623,-5.8216705,2.7739486500000003,7.69839975,17
1747533599950,1.67508695,-2.39688625,1.27105015,-5.36680235,2.30656385,7.72476505,18
1747533599960,1.8135895,-2.3624742,1.4184607,-5.0663977,2.1145499,7.7428746,19
1747533599970,2.017133,-2.272661,1.6034561,-4.2658515,1.808819,7.7838874,20
1747533599980,2.3045106000000004,-2.10560395,1.5550107,-2.48020205,1.1779162,7.8211718,21
1747533599990,2.4497247,-2.0284818500000004,1.29423555,-1.2916332,0.62158183,7.8392811,22
1747533600000,2.4718118,-2.0044422,1.168058,-1.0120013,0.43409526,7.8456726,23
1747533600010,2.6297169,-2.1118274,1.2078394,-0.747283025,1.1986888,8.0278328,24
1747533600020,2.5482017,-2.1110952000000003,0.895568045,-0.8343684,1.3419669,8.253935,25
1747533600030,2.6299608,-2.0564265,0.84053314,-0.9235843,1.4327807,8.377772,26
1747533600040,2.7344174,-2.0339732,0.65041256,-1.2282499,1.31933,8.315987,27
1747533600050,2.7810323,-2.0268953,0.57451075,-1.6484967,0.95660746,8.126369,28
1747533600060,2.834481,-1.9836973,0.7004443,-1.963815,0.47137952,7.8312917,29
1747533600070,2.8359451,-1.9292725,1.0128375,-1.9228023,-0.19014971,7.4893417,30
1747533600080,2.6320354,-1.6692295499999998,1.6317668,-0.41545314,-1.984055,6.946057,31
1747533600090,2.5641874,-1.57587765,1.5568412,0.93423695,-2.50097465,6.79478925,32
1747533600100,2.511471,-1.47117705,1.3013132500000002,1.51587135,-2.43519455,6.7372649,33
1747533600110,2.5229418,-1.33987425,0.914116415,1.6793894,-2.1084247,6.66402795,34
1747533600120,2.5440528,-1.2666571,0.69458693,1.6479641,-1.8967034,6.6174226,35
