timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,id
1747533017880,-0.4740812049999999,0.6842145150000001,0.475789615,0.82664522,1.177117235,-0.0367516235,1
1747533017890,0.053692598,-0.0605262,-1.0340706,0.83889574,0.82078624,-0.7685883,2
1747533017900,0.0434421915,-0.061746485,-1.011129165,0.7946872700000001,0.743021935,-0.8279768000000001,3
1747533017910,0.0117147475,-0.080538895,-0.96097535,0.7110639999999999,0.5536711950000001,-0.93317167,4
1747533017920,-0.00976229,-0.09811102,-0.93376297,0.6716492,0.44208476,-0.97897804,5
1747533017930,-0.08981306,-0.14301755,-0.8341876,0.6178534,-0.18002969,-1.1121361,6
1747533017940,-0.123492965,-0.15448824,-0.844194,0.6207828799999999,-0.21172131,-1.09642345,7
1747533017950,-0.1901206,-0.172304415,-0.87287073,0.61465761,-0.2479402949999999,-1.0394318,8
1747533017960,-0.30555966,-0.19768637,-0.93205464,0.54435015,-0.2428803,-0.87032104,9
1747533017970,-0.32239963,-0.242958985,-0.95560617,0.404267865,-0.26525085,-0.74941352,10
1747533017980,-0.3147118399999999,-0.328257,-0.98635737,0.160588614,-0.3241067,-0.6615291999999999,11
1747533017990,-0.260897205,-0.4207547,-0.98550314,-0.058056916,-0.40586575,-0.803742,12
1747533018000,-0.22343442,-0.527651775,-0.96329394,-0.28362666,-0.48762482,-1.0849718,13
1747533018010,-0.283472495,-0.586957695,-0.8937376450000001,-0.462591095,-0.52490907,-1.44263435,14
1747533018020,-0.52582134,-0.51752341,-0.709718495,-0.36938046,-0.4495415899999999,-1.68498205,15
1747533018030,-0.771220875,-0.40037592,-0.564870505,-0.061252705,-0.304399315,-1.6548883,16
1747533018040,-0.887758195,-0.3217894799999999,-0.5627960350000001,0.233825545,-0.158990725,-1.43464485,17
1747533018050,-0.93547142,-0.26468009,-0.64052827,0.4902879649999999,-0.01731055,-1.1587413999999998,18
1747533018060,-0.90740485,-0.23551524,-0.7761020350000001,0.6261091999999999,0.089482215,-0.8988168999999999,19
1747533018070,-0.81356485,-0.19780839,-0.954385915,0.50813116,0.139283325,-0.61226075,20
1747533018080,-0.7303413249999999,-0.1601015499999999,-1.08251595,0.185622334,0.132359105,-0.3805657249999999,21
1747533018090,-0.69629535,-0.14619029,-1.10191845,-0.1235706759999999,0.12410331,-0.278300345,22
1747533018100,-0.685190725,-0.14228538,-1.07128925,-0.35579833,0.14274544,-0.19361182,23
1747533018110,-0.68580087,-0.154488245,-0.98769963,-0.49827743,0.148604395,-0.096406437,24
1747533018120,-0.66322559,-0.186459735,-0.87213856,-0.52677325,0.119575935,-0.0098536959999999,25
